DepMap_ID,disease,lineage_lung_adenocarcinoma,lineage_lung_squamous_cell_carcinoma,lineage_colorectal,lineage_skin,lineage_pancreas,lineage_ovary,lineage_breast,exp_AKT1,exp_AKT2,exp_AREG,exp_BRAF,exp_CBL,exp_CBLB,exp_CDH1,exp_CDH2,exp_COL1A1,exp_DEPTOR,exp_DUSP4,exp_DUSP6,exp_EGF,exp_EGFR,exp_EIF4EBP1,exp_ELK1,exp_EPS15,exp_ERBB2,exp_ERBB3,exp_ERBB4,exp_EREG,exp_ETS1,exp_FN1,exp_FOS,exp_FOXO3,exp_GAB1,exp_GRB2,exp_GSK3B,exp_HRAS,exp_IFNGR1,exp_IFNGR2,exp_IL6ST,exp_IRS1,exp_IRS2,exp_ITGA5,exp_JAK1,exp_JAK2,exp_JAK3,exp_JUN,exp_KRAS,exp_LIMK1,exp_MAP2K1,exp_MAP2K2,exp_MAP3K1,exp_MAPK1,exp_MAPK14,exp_MAPK3,exp_MAPK8,exp_MEF2A,exp_MMP2,exp_MMP9,exp_MTOR,exp_NRAS,exp_PDPK1,exp_PIK3CA,exp_PIK3CB,exp_PIK3CD,exp_PIK3R1,exp_PIK3R3,exp_PTEN,exp_RAF1,exp_RHBDF1,exp_RPS6KB1,exp_RPTOR,exp_SHC1,exp_SMAD2,exp_SMAD3,exp_SMAD4,exp_SNAI1,exp_SNAI2,exp_SOCS1,exp_SOCS3,exp_SOS1,exp_SOS2,exp_SPRY1,exp_SPRY2,exp_SPRY4,exp_STAT1,exp_STAT3,exp_STAT5A,exp_STAT5B,exp_TGFB1,exp_TGFBR1,exp_TGFBR2,exp_TSC1,exp_TSC2,exp_TWIST1,exp_VIM,exp_ZEB1,exp_ZEB2,exp_SRC,prot_ARAF,prot_BRAF,prot_CDH1,prot_CDH2,prot_ERBB2,prot_ERBB3,prot_FN1,prot_GSK3B,prot_IRS1,prot_ITGA2,prot_JAK2,prot_MAPK1,prot_MAPK9,prot_MTOR,prot_NRAS,prot_PIK3CA,prot_PIK3R1,prot_PRKCA,prot_PTEN,prot_RPTOR,prot_SHC1,prot_SMAD3,prot_SMAD4,prot_SNAI1,prot_SOCS3,prot_STAT1,prot_STAT3,prot_STAT5A,prot_SYK,drug_Gefitinib,drug_Erlotinib,drug_Afatinib,drug_Trametinib,drug_Vemurafenib,drug_Dabrafenib,drug_Alpelisib,drug_Everolimus,drug_Buparlisib,drug_Ruxolitinib,drug_Napabucasin,drug_Baricitinib,drug_Kx2391,drug_Neratinib,drug_Repsox,prot_MYC,mut_BRAF,mut_KRAS,mut_EGFR,mut_PIK3CA,mut_PTEN,mut_NRAS,mut_ERBB2,mut_MAP2K1,mut_SMAD4,mut_TGFBR2,mut_JAK1,mut_JAK2,mut_STAT3,mut_TSC1,mut_TSC2
ACH-000704,Ovary,0,0,0,0,0,1,0,2.860991454,2.950478809,0.244570304,1.959198461,1.78756344,2.1460775,2.968357473,2.055862021,1.60039829,2.485732188,0.284320115,2.937660461,1.581814288,2.507272316,2.746833515,2.444596207,2.166964596,2.731456956,1.596913372,1.888030594,0.129239504,2.100953232,2.376583272,3.403349488,1.91888428,0.935864649,2.924961939,2.527291129,2.606266111,2.534406821,2.500998034,2.336521202,1.616373726,1.218583714,2.566538098,2.801378657,1.082422377,0.725418491,2.70170439,2.204320014,2.416371604,2.737314866,2.942240152,1.999802219,2.816316652,2.620506112,2.60335306,2.470182009,2.004312625,0.278022807,0.141078732,2.3903943,2.818648822,2.347641094,2.10723613,2.53777879,1.495928814,2.203571297,1.578871534,2.361516028,3.057378459,1.974310072,2.332641488,2.207375758,3.055222885,2.550282193,2.798144817,2.423843404,1.832735245,0.083797206,0.987230853,2.774512651,2.195302222,1.892501792,2.798328478,2.614098138,1.9444403,2.6528215,2.864816621,0.292955815,2.408794389,0.638125568,2.070454205,2.884199906,2.05051138,2.539980405,1.797320669,3.360011823,1.713966249,0.280928398,4.052520232,-0.122753,0.030798,2.244889,-0.267853,0.398133,0.061738,0.877857,-0.218346,-0.116735,-0.755552,-0.114608,0.253521,0.403469,-0.000271,-0.031741,0.064414,0.277691,0.481126,-0.418744,0,0.259699,0.423905,-0.023744,0.285369,-1.573795,-0.632919,0.125288,0.104474,-2.93595,1,0.951565245,0.739165122,0.913679884,1,1,0.662987535,0.540502405,0.782691083,0.928235382,0.549191945,1,0.587499647,0.821764733,0.837503359,-0.242605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000711,Breast,0,0,0,0,0,0,1,2.752292143,2.885939206,2.284820747,2.117413479,2.300210689,1.54933365,2.955349265,1.817942762,1.807613004,1.114901774,2.367630575,2.415794733,1.528704271,2.635684728,3.336490561,2.56058075,2.301911336,3.237653629,2.818649266,0.004765466,1.728592715,2.55229504,2.446148854,3.20738098,2.181741914,2.281936823,2.927382953,2.811617161,2.273493075,2.680389675,2.494122554,2.648797743,0.499877318,1.633946544,2.796286594,2.575316164,1.378434208,1.519023643,3.273593723,2.324570995,2.778170304,2.745779888,2.828521461,1.97947849,2.738269357,2.6832367,2.818294032,2.769429593,2.004161461,0.944386043,0.135687586,2.346813963,2.231594624,2.411379451,2.19655794,2.853883107,2.089588466,1.821403443,1.996172012,2.345876039,2.937176966,2.569489247,2.289374525,2.232666265,3.051394632,2.413384884,2.534595913,2.350593013,1.659314209,2.565676778,1.202647726,2.528823509,2.364109701,1.978837834,0.844384444,1.557034805,1.790333697,2.960141393,2.537420035,1.658149792,1.86976617,1.613738272,2.348549901,2.388206263,2.213125457,2.670223887,2.119802913,1.864792824,0.409171499,0.063323033,5.985461721,-0.497338,0.106379,2.787141,-0.588276,2.468605,0.730167,-0.545999,0.567178,-0.418175,0.88152,-0.762111,0.695387,0.659166,-0.515367,-0.019778,-0.105794,0.435367,-0.758139,-0.30659,-0.453603,0.389433,-0.507188,-0.184204,-0.170039,-1.325714,0.077331,-0.637045,-0.262191,-0.228044,0.644638387,,,0.781835087,0.883853823,0.955091616,0.842129423,,0.846279081,,0.905872943,0.896874097,0.6017464,0.833727239,0.830762767,0.025143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000713,Ovary,0,0,0,0,0,1,0,3.008375439,2.828125252,2.557759265,2.196171468,1.951479142,1.890933909,2.851554271,1.716538885,2.640091434,0.921573895,2.494079397,2.573744363,1.882833898,2.67912382,2.688300045,2.472729874,2.45752371,2.471405648,2.602706954,0.3206387,1.430338017,1.833615856,3.247359223,2.453014629,1.742284877,1.852269144,2.763258163,2.7874999,2.563422415,2.86338235,2.804814507,2.539910509,1.534829817,1.345142591,2.232649227,2.677025034,1.035986739,1.147942734,2.720435813,2.216950858,2.564187928,2.877915057,2.829105429,1.951604459,3.082519901,2.432041049,2.76732736,2.740480762,2.43621125,1.701907674,0.451891972,2.474094414,2.815776709,2.234575875,2.60790491,2.434279666,1.849163778,1.664483725,2.292789492,2.723268861,2.929931716,2.295986189,2.521632091,2.019372412,3.069788429,2.954760155,2.532558585,2.580762992,1.470110743,2.135720784,0.712974542,1.805382978,2.31013569,1.997611997,2.152330739,2.510847026,1.766781892,3.049937944,2.619740379,1.474663568,2.070400823,2.559185989,2.2037679,2.449036557,2.101850482,2.401086964,1.522078186,2.876820828,1.006737144,0.568772638,2.893882497,0.435505,0.481475,3.126147,-0.17928,0.346248,0.559251,-0.089799,0.181997,-0.14005,0.493276,-0.220998,-0.292816,0.249191,-0.152146,-0.178772,0.164675,-0.477479,-1.076449,0.461323,0.11203,0.530334,-0.000202,-0.20421,-0.115397,-0.159624,0.381461,0.873132,-0.106002,1.06334,0.915904607,0.838923078,0.764975775,0.908288769,1,0.97960384,0.899315195,1,0.739667898,0.978600254,0.607110726,0.88020044,0.623840345,0.819127528,1,-0.346093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000719,Ovary,0,0,0,0,0,1,0,2.787381087,3.020430422,3.602337016,1.813934041,1.164129645,1.433673167,3.001729028,0.343559596,1.042624215,1.840576842,2.214756303,2.65472113,1.915027293,2.644600515,3.084824281,2.290631379,2.146661875,2.920715979,2.859176543,0.051513277,0.951561955,2.004637266,3.429077745,1.846480155,1.742885415,2.393844815,2.650679789,2.300027056,2.74399818,2.704817222,2.105470861,2.370851563,0.929721272,1.680306696,2.475752143,2.889063952,0.29979737,0.114529891,2.475360775,1.999234331,2.194720239,2.62215158,2.698153276,1.627321854,2.437785816,1.981724394,2.323500896,2.581328043,2.131099496,0.546792013,0.090472335,2.469959282,2.446047458,2.081922508,1.501669944,1.898965616,1.045640596,1.018280725,0.585198371,2.171201928,2.611212783,2.212439118,2.660713383,1.746345224,2.631773252,2.669233635,2.188660018,2.464847612,1.350019981,0,0.90991562,2.216154142,1.796580441,1.574151084,1.191213752,2.886525943,1.661648768,2.325194872,2.62169154,1.444971959,2.392773107,0.790094139,1.867910747,2.795448537,1.739599854,2.190506972,0.574937383,2.10872443,0.325796711,0.452605044,5.625831558,-0.74794,0.059257,3.873369,-0.19409,1.432701,0.99381,-0.101864,-0.471589,-0.45091,-0.378155,-0.379982,0.18759,-0.31806,0.255758,0.194901,-0.330245,-0.573316,-0.384644,-0.306256,0.055112,0.900269,-0.087353,0.026162,0.238716,0.193252,0.698391,-0.068728,-0.256104,2.15778,0.630599644,0.721543532,0.492843378,0.834464356,1,0.852645553,0.858304697,0.578779953,0.802153973,1,0.839648772,0.862186982,0.692124499,0.656623681,0.790486728,0.799777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000721,Breast,0,0,0,0,0,0,1,2.781455341,2.813159337,2.912939913,2.155083911,2.142506709,1.729434308,0.182286699,2.439189533,2.159430214,1.424120095,0.164428699,2.967444093,0,1.836588798,3.127032528,2.490143552,2.350916416,2.17184492,1.183749914,1.459475346,3.077343305,2.716746544,2.313699184,3.293253884,2.583605239,1.198364795,2.762595965,2.578704254,2.584619732,2.568826402,2.964936185,2.698282437,2.210222628,1.779288844,2.034354877,2.444429252,1.241038966,0.909149561,3.063264091,2.592740682,1.978484436,2.540901436,2.730904414,0.984257203,2.701165149,2.380236618,2.784126555,2.581918259,2.259651767,0.995765236,0.049627189,2.516871111,2.648488236,2.287078008,2.327064414,2.433874034,0.376920257,1.42220161,2.092807678,2.353988918,2.620837711,2.390448804,3.248674222,2.266979881,3.191444634,2.722837468,1.954475731,0.363278031,1.097019014,1.317741454,1.111917105,2.444764825,1.86554187,2.240906607,3.073882685,3.161021818,2.824718447,2.594980354,2.918646278,0.099854269,2.510081476,2.08748359,2.028533296,1.418716194,2.460694709,2.581917163,2.399706538,3.490472642,2.363116412,1.959753229,3.84713504,-0.36199,-0.232647,-1.010629,-0.113913,-0.827009,-0.812336,-0.423395,0.210846,-0.088175,-0.062419,0.06555,0.380295,-0.62138,0.11322,0.339685,0.28535,-0.398734,-0.158483,-0.323902,0.09825,0.163081,-0.245023,-0.1374,0.226107,0.541781,-0.561775,1.081681,0.06201,-1.01967,0.947847644,0.936138981,0.822853438,0.612048393,0.875047152,0.757359015,0.938254721,1,,0.951369274,0.7372533,0.862837531,,0.901504334,0.90531401,0.735818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ACH-000730,Skin,0,0,0,1,0,0,0,2.871627322,2.709029755,0.761011065,2.102462075,1.919856701,2.36247998,2.213273381,0.497793219,1.114657569,1.676906304,2.757918787,2.866179273,1.077134919,0.62210115,3.045406867,2.55455469,2.572500517,2.05865628,2.925200883,0.12496265,0.02791791,2.823087255,3.450771806,2.962322997,1.937972759,2.012446905,2.888036611,2.615818237,2.622846338,2.532965123,2.778808984,2.601524624,1.516757025,2.599596628,2.335402878,2.454721755,1.613907809,0.197261116,2.264007107,2.381727495,2.52708655,2.531962074,2.812659236,2.314493478,2.875271878,2.356448584,2.551460115,2.279851192,2.415456595,1.692332892,0.027684252,2.491308656,2.643661604,2.320789142,1.94351446,2.647705148,2.380084972,2.524597452,2.170116747,2.474582848,2.812632408,2.197695895,2.679404452,2.428428738,2.903314313,2.705290658,2.471391187,2.592017585,0.570157562,3.017453134,0.962786612,2.495811083,2.198811301,2.102427988,2.683718169,2.907814527,2.471611241,2.671527212,2.787293954,1.014863704,2.456721476,2.107332648,2.778626521,2.432438159,2.395868048,2.395567155,2.295977736,3.475520531,1.429836906,2.702536094,3.191016168,0.537032,0.407488,1.57234,0.265608,-0.211881,0.947451,-0.112899,-0.147662,-0.456172,-0.281388,0.544948,-0.2243,-0.364073,0.778426,-0.318449,-0.116052,1.276117,-0.277251,0.462974,1.016761,-0.555395,0.004771,-0.214215,-0.159008,-0.075385,0.126427,0.20909,-0.364477,-1.65289,0.922699924,0.87102409,0.952720031,0.763683948,0.753353047,0.758688091,0.925209587,0.749400188,0.863735482,1,0.504564657,0.911711802,0.597661499,0.909431174,1,-0.066808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000733,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.798263417,2.744322672,3.346708014,2.168548319,2.128531732,1.732434176,3.071860044,0.349858719,2.697631707,0.759105191,1.917051352,3.037246758,2.170684235,3.11682808,3.029750639,2.054623855,2.282709316,2.680719304,2.299639976,0.057072317,3.124814017,2.462899899,3.000125984,3.250084925,2.163679837,2.120524928,2.843577816,2.639768244,2.72070893,2.53888426,2.583486478,2.685497564,2.539183856,2.326220867,2.145841204,2.606502971,1.284884592,0.444344532,2.919489685,2.424756243,2.81823048,3.014408007,2.720243082,2.02313422,2.77707912,2.452965077,2.575159042,2.649986895,2.292849238,0.161284866,0.692631412,2.328548707,2.605592561,2.31931061,2.055619656,2.390951472,1.623035481,1.903145436,1.473028773,2.494519591,2.747869854,2.723214409,2.607512364,2.411430383,2.68859332,2.659043634,3.037919065,2.606651407,1.409422833,0.053379505,0.873064898,2.435239745,2.365846709,2.226716032,2.295492724,2.549986644,1.940907128,2.687727369,2.726607329,2.043255782,2.571975323,2.42734278,2.185249486,2.710841322,2.073529718,2.586932841,0.070523494,2.203660339,1.834763481,0.083572959,4.345736995,0.373866,0.088133,2.885029,0.052575,1.23093,0.218021,1.341413,-0.223622,0.666695,2.511995,-0.209483,-0.582762,0.195004,-0.717714,-0.397781,-0.4913,-0.327166,-0.181917,-0.138504,0.160536,0.229172,1.03879,-0.225877,-0.256714,0.407606,0.913195,0.083336,-0.103429,1.334133,0.907682078,0.85730965,0.718012255,0.5916553,0.888745532,0.79247929,0.835401454,1,0.861088509,0.833255454,0.822007018,0.875758775,0.907880371,0.889717239,1,0.037538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000744,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.838152026,2.856755902,2.46329475,2.168203389,2.119160111,2.413913838,3.049941174,0.746867325,2.893968164,1.517189201,2.824771681,1.745078692,2.480450837,2.61383548,2.317767316,2.026222701,2.328446737,2.850036912,2.649671899,1.095829416,0.673493713,1.687924995,2.422680571,2.610606568,1.583374504,2.253436804,2.699736624,2.734361003,2.687629325,2.179358535,2.342689729,2.120391923,2.332875448,2.15563828,2.105903688,2.604034104,0.965878514,0.726013701,2.578933627,2.506247568,2.504221734,2.632904505,2.676463836,1.696983965,2.768564748,2.556481289,2.562478749,2.462181553,2.13788318,0.913449277,0.28318627,2.497882481,2.439175224,2.235958868,2.32196972,2.246198833,0.373567584,1.771147298,2.104442046,2.447296806,2.931058769,2.450011421,2.579054333,2.049542876,2.887259983,2.729666804,2.623282736,2.567954769,0.860224263,2.75528442,1.45150541,1.703939964,2.445737812,2.022812769,1.065674134,2.480099952,1.283123994,2.72884032,2.467100757,1.099060851,2.604460928,1.700501852,2.070647717,2.686479058,2.303228579,2.653733343,0.225091325,1.31258364,0.438027886,0.893001063,1.388294256,-0.183635,0.495999,4.23506,-0.431851,0.859466,1.160323,-0.134206,0.477865,1.205062,0.214681,-0.519286,0.039959,-0.104577,-0.139904,0.003709,0.156448,-0.559491,-0.502122,0.032124,-0.098578,0.935652,-0.311365,0.029145,-0.050107,-0.140664,-0.289051,-0.341874,-0.173958,2.363993,0.936755176,0.885906642,0.720741609,0.97243133,1,1,,0.826290596,0.787284624,1,0.654935139,0.902422661,0.660867292,0.88880347,0.822757546,-0.012037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000747,Lung Squamous Cell Carcinoma,0,1,0,0,0,0,0,3.039781299,2.877552265,0.305337237,2.050378218,2.37851873,1.340460834,0.7958335,2.403813417,0.642001802,0.845288778,0.369094856,2.247714364,0,2.672680394,3.261970089,2.432847535,2.301005241,2.612160896,1.170218872,0.020556971,0.160542057,3.123086666,1.862514415,3.093454789,2.089395985,1.66775892,2.890368339,2.586435087,2.474349072,2.728309467,2.878551115,2.951995567,1.054052335,0.804970272,2.574606173,2.851645303,1.471197413,0.018641028,2.59847323,2.680035172,2.498261268,2.718538334,2.898706821,1.380942461,2.914702005,2.602461729,2.642694816,2.781746516,2.304781986,0.441818336,0.633185062,2.644720921,2.840969421,2.337055324,2.103829849,2.413340115,1.54625448,1.956641276,1.912726306,2.714356654,2.943504279,2.52094741,2.629172529,2.159889045,3.273850788,3.046016353,2.76842575,2.7825405,1.725693452,0.0388355,0.472785141,2.71666012,2.468715087,2.143648852,2.292519079,1.500276194,2.460246378,2.762183227,2.986231925,0.27042498,2.22057505,2.642519864,2.208185809,2.917950386,2.228172828,2.699098031,2.14331528,3.4997312,2.209435616,0.363530074,3.40822137,-0.355309,-0.433626,-0.257189,-0.318228,0.132548,-0.721756,-0.13489,-0.47943,-0.310893,-1.027992,0.153348,-0.148417,0.168246,0.382894,-0.018488,-0.415383,-0.730306,0.295934,-1.161147,0.353777,0.353216,-0.065291,-0.031676,0.510375,0.385855,-0.999609,0.839259,0.010454,-2.270955,1,0.884849142,0.877516125,0.912968009,1,0.975889661,0.9053652,0.573658284,0.722836055,1,0.629901742,0.861335461,0.533125396,1,0.914548658,0.679689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000750,Skin,0,0,0,1,0,0,0,2.927620519,2.840751116,0.25266359,2.142905045,2.335604914,2.153828787,0.192848743,2.174437421,2.27159012,0.623769677,0.095919653,2.977400319,0.21652185,2.450618252,3.139757932,2.301869827,2.528405792,0.585362152,0.767091653,0.15915412,2.815811725,3.022604446,3.131162236,2.956394446,2.053291205,1.620959896,2.852832529,2.621302988,2.730585173,2.712785521,2.693377833,2.588644493,1.60494865,1.883517305,2.949607152,2.659385025,1.984213571,0.132778906,2.9595013,2.433464215,2.640407149,2.653750215,2.826012239,1.583078549,2.705598174,2.603105361,2.658531145,2.649998016,2.344533077,2.681124673,1.782058609,2.283415605,2.725347593,2.412597548,2.207155504,2.250631397,2.162967478,2.102471461,1.231314044,2.539600221,2.841291859,2.407820858,2.52944368,2.284663295,3.095456297,2.815811725,2.878459415,2.673117045,0.0455011,2.907567327,0.313681932,2.673120969,2.374388752,2.131930246,0.244921091,2.532875265,2.200230481,2.761726874,2.706524088,0.219708122,2.386606031,2.685520779,2.16757425,3.068025928,2.440848381,2.500822097,1.92776547,3.585100486,2.546232027,2.568371373,4.072088646,-0.373037,-0.091318,-1.434299,-0.058188,-1.304024,-0.203747,0.917047,0.178444,-0.188376,0.514368,0.609363,-0.473629,-0.388704,-0.319786,0.067408,0.253736,0.504671,0.277432,-0.39955,0.267253,-0.373131,0.313961,0.22304,-0.157414,-0.451954,-0.504691,-0.017371,0.144134,-1.958008,0.962945851,1,0.896309948,0.41046476,0.663075083,0.362065738,0.907880155,0.907204844,0.764628002,1,0.582554752,0.847526172,,1,1,0.002552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000759,Breast,0,0,0,0,0,0,1,3.093179883,2.871149144,2.600596637,2.025185664,1.515405987,2.317725147,3.274556296,0.588500978,2.521003059,2.172758539,3.135290474,2.967239306,2.512229479,1.586185442,2.470596355,2.364002531,2.223318059,3.079766591,3.087113095,0.043372105,0.41208159,0.177053456,2.577794892,2.831626899,2.094569791,2.20599685,2.721739854,2.605722372,2.622818922,2.729577634,2.878988019,2.34093379,2.316200742,1.332853054,1.907222848,2.486861434,1.469758272,1.447686395,1.883665036,2.563001964,2.42595419,2.661417737,2.827546629,2.039150952,2.848847521,2.433055668,2.917641761,2.054784195,2.298380891,0.441870928,0.176718731,2.256571412,2.096059557,2.47998602,1.954144883,2.492898331,0.179265207,2.257129559,2.558925712,2.579743243,2.778563932,2.823357267,2.448509788,2.113118855,2.88034748,2.472793852,2.789005324,2.12231219,0.202024475,0.472730117,0.376761252,1.547562883,1.805395652,2.254779699,2.702858783,1.624953781,2.734122474,2.479511092,2.734316916,0.73505743,2.292427942,1.360786233,2.100905111,1.225909771,2.507221093,2.764409128,1.498741358,1.591582774,0.335307564,0.112721469,4.816794237,0.513493,0.596211,3.801651,-0.662627,1.639849,1.548533,-0.630913,0.628525,0.768557,0.488218,-0.196872,0.995723,0.650723,0.185687,0.00572,0.083206,0.187107,0.323437,0.487804,0.01864,0.470559,-0.173021,-0.113166,-0.313949,-0.972627,-1.063005,0.428656,-0.397492,1.876086,0.719051345,0.719276589,0.476719457,0.611642757,1,1,0.869873863,0.899609209,0.870178284,0.963221561,0.514039829,0.945721902,1,0.599366229,1,-0.404618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000765,Skin,0,0,0,1,0,0,0,2.921148579,2.801369614,0.973539038,2.375789036,2.078643101,2.317377042,0.968632832,2.676332848,1.757626455,1.312466785,3.029207161,3.053892056,0.827436504,0.803657982,3.122587189,2.494697861,2.420366296,2.727325522,3.02541124,0.402191374,0.704914049,2.776664232,3.709460854,3.110668518,2.156071879,1.881367825,2.93996179,2.747103037,2.809177725,2.620176021,3.093069292,2.84945839,2.085734445,2.63420433,2.695987355,2.638003454,1.40780696,0.635431036,2.641306161,2.660391786,2.341308776,2.809575391,2.967547592,2.300672098,2.995907257,2.615565955,2.718250363,2.666183459,2.744599629,1.839716729,0.385507695,2.653366949,2.770614734,2.418899711,2.204542092,2.410101436,2.391146037,2.480791967,2.310421565,2.612068493,2.824380163,2.685726631,2.545334251,2.413155128,2.934544209,2.694755255,2.911577876,2.725537845,2.198867729,2.826163317,0.526747901,1.597111139,2.333508546,2.131671612,1.269721173,2.91114145,2.650372436,2.791552763,2.434299661,2.070101957,2.338002132,2.067356094,2.75197822,2.608119426,2.47440475,2.702995455,2.475531962,3.66194468,0.397159665,2.731164804,5.229095661,1.082122,0.631828,0.142798,0.325366,0.310096,1.188756,1.596169,0.132429,0.07394,-0.693917,-0.155365,-0.41424,0.350195,0.84821,-0.204314,0.067444,0.871701,-0.411979,0.52905,0.622102,-0.629272,0.260584,-0.095546,0.02594,0.44457,1.79571,-0.985115,-0.252838,-1.916204,1,1,1,0.461282578,0.730275616,0.511179053,0.948390385,1,0.864010675,1,0.619588805,0.867655725,0.690550234,1,1,-0.512935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000766,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.841857615,2.779803415,3.101514879,2.232502667,2.026609189,1.897477618,3.153859721,1.489126731,2.295611223,1.833316598,2.120312942,2.732327049,1.960398022,2.645754381,3.113634209,2.213551018,2.404715583,2.66128817,2.679880692,0.035169378,3.015944384,2.643085632,3.162401732,2.89078883,2.474894263,1.9552622,2.734375903,2.626385382,2.669344287,3.08758004,2.778439228,2.681119343,2.15884845,1.734590913,2.573253135,2.62520141,1.170160558,0.991452102,2.541372224,2.338345958,2.436276268,2.845448437,2.843063843,2.100497565,2.651825853,2.342404251,2.649762669,2.083934801,2.400486829,2.090817236,2.832267261,2.554786428,2.470452931,2.361605662,2.265811861,2.595300183,1.387743981,1.602282283,1.885049685,2.541444293,2.865800647,2.623580825,2.515440044,2.033913817,2.733931616,1.875087804,3.014348992,2.420976414,1.358762694,2.43627988,1.305335069,2.204271879,2.326739051,2.203497078,2.571700425,2.008059021,2.185167314,2.779653879,2.63706111,1.699801311,2.420105532,2.53646845,1.935190109,2.730611634,2.209092555,2.689143441,0.397770977,1.479635032,0.798552914,0.0857582,7.352837959,-0.857264,-0.401811,3.112761,0.109865,0.545147,0.225254,0.012943,-0.213429,0.627464,1.792663,-0.475406,-0.046659,0.064357,-0.063733,-0.151903,-0.29812,-0.549747,-0.058507,-0.847525,-0.094056,0.158725,0.130792,0.006761,0.074878,0.328586,-0.366942,0.05864,-0.450742,0.42698,0.947984906,0.939758205,0.854799668,0.444252642,1,0.924498993,0.875886026,0.8727852,0.800716424,0.986839551,0.699826554,0.847610546,0.564611943,0.902362954,0.875184218,0.757702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000768,Breast,0,0,0,0,0,0,1,2.99665143,2.895760435,3.051571014,2.072985535,2.233741321,2.059605809,0.660876302,0.897496515,1.720502384,1.11527859,2.856582195,3.061891125,1.107708151,2.741913552,2.82748929,2.685799202,2.491817507,2.484572482,1.687711696,0.204001304,2.371395601,2.835585184,3.173065528,3.169896091,2.018563635,1.880243854,2.791762145,2.436813937,2.944105031,2.564631095,2.637267415,2.956942347,2.442050263,1.86534811,2.892192785,2.665115822,1.328091796,0.3149503,2.824543949,2.231481803,2.751622127,2.821504313,2.931474029,2.059631904,2.772916663,2.853008202,2.607400392,2.741573914,2.342933525,0.311390218,0.037440666,2.485674005,2.779954419,2.277951789,2.079058912,2.323078601,1.695114381,1.805465352,1.430097069,2.676792184,2.915679484,2.535625963,2.542984999,2.334530923,2.86870874,2.734302012,2.876694286,2.549613397,1.49497722,2.515869967,1.586975363,2.439518457,2.208544406,2.279122399,2.340199703,2.787311585,2.607416391,2.734531688,2.687167587,1.717981354,2.280911878,2.488804175,2.746129999,2.75774775,2.386499906,2.58167267,0.194068142,3.539706158,2.401920355,1.795933973,4.116639229,-0.115004,-0.375406,-0.596313,-0.550385,-0.040879,-0.022388,1.70331,-0.529247,1.308608,0.911808,-0.186864,-0.060283,0.153482,0.321008,-0.051766,0.111404,-0.190615,1.260407,1.068604,0.069141,-0.162912,0.162039,0.072989,0.145857,-0.322421,0.921232,0.70254,0.26786,-1.834477,0.930432448,1,0.89419023,0.663484272,1,0.957410169,0.847898768,0.790257583,0.767796991,0.965465873,0.733275297,0.843792299,0.648350134,0.917494255,0.853235795,0.031614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
